Aspect,Curvature,Earthquake,Elevation,Lithology,NDVI,NDWI,Plan,Precipitation,Profile,Slope,temperature,moisture,Landslide
3.333333333,3.333333333,1.666666667,2.0,1,3.0,2.666666667,3.333333333,2.666666667,2.666666667,2.0,23.82969667,15.29,0
2.0,3.666666667,1.666666667,2.666666667,1,4.0,1.666666667,3.333333333,2.666666667,3.0,3.0,26.16599667,22.90306667,0
3.0,3.666666667,1.666666667,3.0,2,3.0,3.0,3.333333333,2.666666667,2.666666667,2.666666667,19.28897333,25.14106667,0
2.666666667,3.666666667,2.666666667,2.666666667,2,3.666666667,2.333333333,3.333333333,4.666666667,2.333333333,4.0,17.76420667,10.277,0
3.333333333,3.0,2.333333333,3.0,2,2.333333333,3.666666667,3.0,4.0,3.0,3.666666667,23.98648,24.0918,0
3.333333333,3.666666667,2.333333333,2.333333333,2,3.0,3.0,3.666666667,3.666666667,2.333333333,3.666666667,20.39145333,31.11596667,0
3.0,3.0,2.0,2.666666667,3,2.666666667,3.333333333,3.0,3.333333333,3.0,3.333333333,22.41266,29.18563333,0
1.333333333,3.333333333,3.0,3.0,4,1.666666667,4.333333333,3.666666667,5.0,3.333333333,2.333333333,25.12365,56.14133333,0
2.0,3.0,2.333333333,3.333333333,2,3.0,3.333333333,3.0,4.666666667,3.333333333,2.333333333,18.60080667,19.09803333,0
2.333333333,2.333333333,2.0,1.333333333,2,4.333333333,1.666666667,2.0,4.666666667,3.333333333,3.0,21.92135667,30.41046667,0
3.333333333,2.333333333,2.333333333,2.666666667,2,2.0,3.666666667,2.333333333,4.333333333,4.0,2.333333333,18.00396667,29.57323333,1
3.666666667,2.666666667,2.666666667,2.666666667,1,3.0,3.0,2.666666667,5.0,3.0,2.666666667,19.13752667,28.56106667,0
3.666666667,3.333333333,1.333333333,2.0,2,4.0,2.0,3.333333333,2.333333333,3.0,2.333333333,25.69458667,41.07293333,0
2.0,3.333333333,3.0,3.0,2,1.666666667,4.333333333,3.0,5.0,2.333333333,2.0,17.61267667,19.551,0
2.333333333,3.333333333,1.333333333,2.666666667,3,3.333333333,2.0,3.333333333,2.333333333,3.0,3.333333333,19.95720333,26.02136667,0
3.333333333,3.333333333,1.666666667,3.0,2,3.0,3.0,3.333333333,2.666666667,2.666666667,3.333333333,21.77699667,18.97206667,0
4.333333333,3.333333333,2.0,2.0,1,2.333333333,4.0,3.333333333,4.333333333,3.333333333,1.333333333,22.64462333,48.5944,0
3.666666667,4.0,2.333333333,2.666666667,2,3.666666667,2.0,4.0,3.666666667,2.0,1.666666667,20.11810333,23.7022,0
4.333333333,4.0,2.666666667,3.0,2,2.333333333,3.666666667,4.0,5.0,2.666666667,2.666666667,12.68706333,2.762,0
3.333333333,3.666666667,2.333333333,3.666666667,2,3.333333333,2.0,4.0,4.333333333,2.666666667,3.0,20.51892667,49.5906,0
1.666666667,4.0,2.0,2.666666667,3,1.666666667,4.0,4.333333333,3.666666667,3.333333333,2.0,20.48657333,49.81693333,0
2.666666667,3.0,1.666666667,1.0,1,3.0,3.0,3.333333333,2.333333333,3.333333333,1.333333333,25.59190667,25.94243333,0
2.333333333,3.0,1.666666667,2.0,1,3.666666667,2.333333333,3.0,3.666666667,3.666666667,2.0,22.55732667,55.5113,0
2.0,2.333333333,2.333333333,2.0,2,3.333333333,2.666666667,3.333333333,4.333333333,3.666666667,2.333333333,22.71661667,51.6801,1
2.333333333,3.666666667,2.0,2.0,1,2.666666667,3.0,3.333333333,3.666666667,2.666666667,2.666666667,16.93239667,44.47203333,0
2.333333333,4.333333333,2.0,3.0,3,2.333333333,3.666666667,3.666666667,4.0,1.666666667,2.333333333,15.6939,33.48336667,0
4.666666667,4.0,2.333333333,3.333333333,4,2.333333333,4.333333333,3.666666667,4.333333333,2.333333333,3.0,17.86440667,3.333333333,0
3.0,2.0,2.333333333,2.0,2,3.0,3.0,2.0,4.333333333,4.333333333,1.333333333,18.6675,56.6777,0
3.333333333,3.0,2.666666667,1.666666667,2,2.0,3.666666667,3.0,5.0,3.333333333,2.333333333,19.13658333,23.90546667,0
3.666666667,3.0,2.666666667,3.333333333,4,1.333333333,4.333333333,2.666666667,4.666666667,3.666666667,3.333333333,21.70512,5.872533333,0
3.666666667,2.333333333,2.666666667,3.666666667,2,1.666666667,4.333333333,2.0,4.666666667,2.666666667,2.666666667,23.13991333,23.92116667,0
2.0,3.0,1.666666667,3.0,1,3.0,2.666666667,3.0,3.666666667,3.0,2.666666667,23.80035333,39.50593333,0
4.0,2.0,2.0,2.333333333,2,2.333333333,3.666666667,2.333333333,3.333333333,4.0,2.0,22.69193333,39.42016667,0
2.0,2.666666667,2.333333333,3.0,1,3.0,3.0,2.666666667,4.333333333,3.333333333,3.0,24.23316667,25.00906667,0
3.666666667,3.666666667,1.666666667,4.0,2,2.0,3.666666667,3.666666667,3.0,2.333333333,3.0,21.48866,3.783233333,0
3.0,4.0,2.0,3.333333333,1,3.0,2.666666667,4.0,3.333333333,2.333333333,3.0,23.27485,20.48893333,0
3.333333333,2.0,2.0,2.0,2,3.333333333,3.0,2.0,3.0,4.0,2.666666667,21.31072667,21.65576667,0
2.666666667,3.333333333,2.333333333,3.666666667,3,2.0,3.333333333,3.0,5.0,3.0,3.0,16.05957333,31.09046667,0
2.333333333,3.0,1.666666667,3.0,2,4.0,2.0,2.666666667,2.666666667,3.0,2.666666667,23.19492,12.99886667,0
4.666666667,2.666666667,2.0,3.0,2,2.0,4.0,2.666666667,3.333333333,3.333333333,2.333333333,20.61306,11.2399,0
3.333333333,4.333333333,2.0,3.0,4,4.666666667,1.333333333,4.0,4.0,2.0,2.666666667,25.21889333,12.90656667,0
3.0,2.666666667,2.0,3.0,1,4.0,1.666666667,2.666666667,3.666666667,3.666666667,2.666666667,21.76346667,22.07216667,0
3.333333333,3.666666667,3.0,3.333333333,1,2.666666667,3.333333333,3.666666667,5.0,2.333333333,3.0,23.18592333,5.698933333,0
1.666666667,3.0,2.333333333,3.0,2,2.666666667,3.0,3.0,4.333333333,3.666666667,3.333333333,17.62238333,23.50486667,0
3.0,3.0,1.666666667,2.333333333,1,3.0,3.0,3.333333333,3.666666667,3.333333333,2.666666667,20.16099333,24.06783333,0
2.0,3.666666667,1.666666667,3.0,1,2.0,3.666666667,3.0,3.0,2.0,2.666666667,19.11386667,60.58213333,0
3.0,3.666666667,1.333333333,3.333333333,2,3.0,3.0,3.333333333,2.666666667,2.666666667,2.0,25.62503333,13.70706667,0
4.333333333,2.0,1.666666667,3.0,3,2.0,3.666666667,3.0,3.0,4.0,3.666666667,15.88961,11.5763,0
4.0,3.666666667,2.0,4.0,3,2.0,3.666666667,3.666666667,3.666666667,2.333333333,2.0,20.12184667,25.3125,0
2.666666667,3.666666667,1.333333333,3.0,3,4.0,2.0,2.666666667,2.0,2.333333333,3.333333333,23.5846,25.61076667,0
3.666666667,2.666666667,2.666666667,4.0,3,3.333333333,3.333333333,2.666666667,4.333333333,3.333333333,4.0,20.02149333,25.425,0
2.333333333,3.333333333,2.333333333,2.333333333,2,2.666666667,3.0,3.666666667,3.666666667,3.0,1.333333333,20.23593,33.3492,0
3.0,3.0,2.666666667,2.0,1,2.666666667,3.666666667,3.0,4.333333333,3.0,1.666666667,22.08715,26.3731,0
3.333333333,3.333333333,2.0,1.666666667,1,3.333333333,2.333333333,3.333333333,4.333333333,3.0,1.666666667,19.74269667,6.229733333,0
3.333333333,2.333333333,2.333333333,2.333333333,2,4.0,2.0,2.0,3.666666667,3.666666667,3.666666667,19.65144333,51.80693333,1
2.333333333,2.666666667,3.0,3.0,3,2.666666667,3.0,3.0,5.0,3.666666667,2.666666667,22.4738,49.7465,1
1.666666667,3.0,2.333333333,2.333333333,3,3.0,2.666666667,3.333333333,4.333333333,3.333333333,2.333333333,21.11779667,4.9881,0
3.333333333,3.333333333,2.333333333,1.333333333,1,2.666666667,3.666666667,3.666666667,4.0,3.0,2.666666667,25.03345667,29.65523333,0
2.666666667,2.333333333,2.0,1.666666667,1,4.333333333,1.333333333,2.666666667,4.666666667,3.666666667,2.333333333,18.77187,34.25,0
2.333333333,2.666666667,2.333333333,3.333333333,3,1.666666667,4.333333333,2.333333333,4.333333333,3.0,3.666666667,19.08961333,23.95516667,0
2.666666667,3.666666667,1.666666667,2.666666667,2,3.333333333,2.0,3.666666667,3.333333333,2.333333333,4.666666667,21.98801333,36.81536667,0
3.666666667,3.666666667,3.0,3.666666667,4,3.0,2.666666667,3.333333333,4.666666667,3.0,3.333333333,24.54422667,39.6005,0
4.666666667,3.0,2.0,4.666666667,3,1.333333333,4.666666667,3.0,3.0,3.333333333,3.0,16.2165,4.330633333,0
3.666666667,2.333333333,1.333333333,2.666666667,2,3.666666667,2.333333333,2.333333333,3.0,4.0,2.666666667,22.97708,22.27776667,0
4.0,3.0,1.333333333,3.666666667,2,3.0,2.666666667,2.333333333,1.666666667,3.0,3.333333333,19.67435667,17.40426667,0
3.0,4.0,2.0,2.666666667,4,3.333333333,2.666666667,3.666666667,3.666666667,2.333333333,2.666666667,22.41755667,62.71793333,0
2.666666667,3.0,1.666666667,3.333333333,3,3.666666667,2.333333333,3.333333333,2.333333333,3.0,3.333333333,19.79229333,19.92773333,0
3.333333333,3.666666667,2.666666667,1.666666667,2,2.666666667,3.0,3.666666667,4.0,3.0,3.666666667,24.75520667,19.5098,0
3.333333333,4.333333333,2.0,2.333333333,1,2.333333333,3.666666667,4.0,3.666666667,2.0,2.333333333,23.29127,7.897033333,0
5.0,4.0,2.333333333,3.0,2,1.666666667,4.0,3.666666667,4.333333333,2.0,1.666666667,21.72611,38.59046667,0
4.666666667,2.666666667,2.333333333,3.0,2,2.666666667,3.333333333,2.333333333,4.0,3.333333333,3.666666667,21.8273,40.36843333,0
2.666666667,2.666666667,2.333333333,2.333333333,3,2.666666667,3.0,2.666666667,4.333333333,3.0,2.666666667,22.95967,6.546666667,0
2.0,3.0,2.0,2.666666667,3,4.0,2.333333333,2.666666667,3.333333333,3.0,2.0,23.16943,83.35046667,0
1.666666667,3.333333333,2.0,2.333333333,1,3.0,2.666666667,4.0,3.666666667,3.0,2.666666667,20.10235,9.698333333,0
3.333333333,3.0,2.0,2.0,4,3.333333333,3.0,3.0,2.666666667,3.0,2.0,24.37410333,20.08943333,0
3.0,2.666666667,2.0,3.0,4,3.666666667,2.333333333,2.666666667,3.666666667,3.333333333,2.666666667,22.49471,0.682533333,0
3.333333333,3.666666667,1.333333333,3.0,2,2.0,4.0,3.333333333,3.0,3.0,3.0,24.83475333,34.0,0
3.0,2.333333333,2.0,1.333333333,2,3.333333333,2.333333333,2.666666667,3.666666667,4.0,2.666666667,20.80332333,64.49376667,1
2.333333333,3.666666667,2.333333333,3.0,3,2.666666667,3.333333333,3.0,4.333333333,2.333333333,2.0,22.6441,11.7348,0
4.0,2.333333333,2.666666667,3.0,3,2.666666667,3.333333333,2.333333333,4.666666667,4.0,3.333333333,27.17379333,8.311566667,0
2.0,2.333333333,1.666666667,2.666666667,3,3.0,3.0,2.333333333,2.333333333,3.666666667,2.333333333,21.29311,44.01556667,0
3.333333333,2.666666667,2.0,2.0,3,3.666666667,2.333333333,3.333333333,4.0,3.666666667,2.333333333,19.13681333,68.70556667,1
3.0,3.0,2.0,3.0,2,3.333333333,3.333333333,3.0,3.666666667,3.333333333,2.333333333,21.71028333,19.13003333,0
3.333333333,2.666666667,2.0,3.0,3,4.0,1.333333333,2.333333333,3.0,3.333333333,3.0,19.18895,0.109466667,0
2.333333333,3.0,1.666666667,3.0,2,2.0,3.666666667,3.0,3.0,3.333333333,2.666666667,21.88415,41.35416667,0
2.666666667,2.333333333,1.666666667,3.0,2,3.666666667,1.666666667,2.333333333,3.666666667,4.0,3.333333333,24.65364,58.80336667,0
3.0,4.333333333,2.0,3.0,1,3.333333333,2.333333333,4.333333333,3.333333333,2.0,1.666666667,19.53801333,17.20193333,0
2.666666667,2.666666667,2.0,3.333333333,2,3.333333333,2.666666667,2.666666667,3.333333333,3.666666667,3.666666667,21.08498667,43.9609,0
4.0,3.666666667,2.0,3.333333333,4,2.666666667,3.666666667,3.666666667,3.0,3.0,3.0,18.65848667,22.38173333,0
2.666666667,3.0,1.333333333,2.0,1,3.666666667,1.333333333,3.333333333,1.666666667,3.0,2.666666667,19.47640333,55.71173333,1
2.0,3.333333333,2.0,4.666666667,3,2.333333333,3.0,3.0,3.0,3.0,3.333333333,24.76856,17.2118,0
3.333333333,3.0,2.0,1.666666667,1,3.0,3.0,2.666666667,4.0,3.0,2.0,22.66275667,24.0961,0
3.0,3.666666667,2.333333333,4.0,5,2.0,4.0,3.333333333,3.666666667,2.666666667,2.333333333,24.26007333,39.72346667,0
3.0,2.0,2.666666667,2.666666667,2,1.333333333,4.666666667,2.333333333,4.333333333,4.333333333,3.333333333,21.82096667,29.28116667,0
2.333333333,3.0,2.333333333,3.0,3,3.0,3.0,2.666666667,4.666666667,3.0,2.333333333,24.69495667,24.46666667,0
3.0,3.333333333,2.666666667,3.666666667,2,1.333333333,4.333333333,3.0,4.0,3.0,2.333333333,19.08719667,19.65106667,0
3.666666667,3.666666667,2.0,3.0,1,3.0,2.666666667,3.333333333,4.0,2.333333333,3.333333333,22.09002333,24.50986667,0
3.0,3.666666667,2.333333333,4.0,1,2.666666667,3.333333333,3.666666667,3.0,2.333333333,1.666666667,24.15821333,43.00496667,0
3.666666667,3.333333333,2.333333333,3.333333333,2,2.666666667,3.666666667,3.333333333,5.0,2.666666667,2.0,23.44687667,38.61376667,0
2.666666667,2.666666667,1.666666667,2.0,1,3.0,3.0,2.666666667,3.333333333,3.333333333,2.0,25.92067667,67.3397,0
3.333333333,3.0,2.0,3.666666667,3,3.0,2.666666667,3.0,2.666666667,3.666666667,3.666666667,20.35166333,12.50496667,0
3.333333333,3.333333333,1.333333333,1.666666667,2,4.0,2.0,3.0,2.333333333,2.666666667,3.333333333,19.85941,35.64873333,0
3.333333333,2.666666667,2.0,1.0,2,4.0,2.333333333,3.0,4.333333333,4.0,2.666666667,20.29843,50.19183333,0
2.666666667,3.666666667,1.666666667,4.0,4,1.666666667,3.666666667,3.333333333,2.666666667,2.666666667,2.666666667,22.68281333,37.61163333,0
3.0,3.0,2.333333333,1.333333333,2,3.333333333,2.666666667,3.0,5.0,3.333333333,3.333333333,21.15665333,57.0797,1
2.0,3.666666667,2.333333333,2.333333333,1,3.0,2.666666667,3.666666667,3.666666667,2.666666667,4.0,25.36196,30.5036,0
2.333333333,3.666666667,2.0,2.0,3,3.0,3.0,4.0,3.666666667,3.333333333,1.666666667,17.39241333,37.42436667,0
2.333333333,3.333333333,1.666666667,1.333333333,1,3.0,3.0,3.0,2.333333333,2.666666667,1.666666667,17.32665,33.8378,0
1.666666667,3.666666667,2.0,2.666666667,1,4.666666667,1.333333333,3.666666667,4.0,3.0,2.0,21.79504,28.68756667,0
4.333333333,2.333333333,2.0,2.0,2,2.0,4.0,3.333333333,3.666666667,3.666666667,4.333333333,21.56584,36.5947,1
3.333333333,4.0,2.0,3.333333333,2,3.666666667,2.333333333,3.666666667,3.333333333,2.666666667,3.0,21.74260667,56.83086667,0
2.666666667,3.666666667,2.0,1.333333333,2,3.333333333,2.333333333,4.333333333,4.0,3.666666667,1.666666667,18.89034333,34.50116667,0
3.333333333,4.0,1.333333333,2.666666667,1,3.333333333,2.666666667,4.333333333,2.333333333,2.333333333,1.666666667,19.25052,25.27776667,0
2.666666667,2.666666667,2.0,2.0,2,3.333333333,2.666666667,2.666666667,3.333333333,3.666666667,2.0,20.50501667,38.84503333,0
4.666666667,3.333333333,2.0,1.666666667,2,2.666666667,3.333333333,3.333333333,3.666666667,3.0,2.333333333,21.43944667,13.66726667,0
2.0,2.666666667,2.0,2.0,2,3.333333333,2.333333333,3.0,3.666666667,3.666666667,3.0,17.97604333,53.07533333,0
3.666666667,3.0,1.333333333,2.333333333,4,3.333333333,3.0,3.0,2.0,3.0,3.666666667,21.94575667,1.936933333,0
2.0,3.333333333,2.666666667,2.666666667,2,2.666666667,3.0,3.0,4.333333333,2.666666667,2.0,20.52613,26.14993333,0
4.0,3.0,1.666666667,3.0,2,3.333333333,3.0,2.333333333,2.333333333,3.333333333,3.0,20.17197333,35.768,0
2.666666667,4.0,2.0,2.0,1,2.333333333,3.333333333,3.333333333,3.666666667,2.666666667,3.0,22.56176,24.8407,0
2.333333333,4.0,2.333333333,2.666666667,2,3.666666667,1.666666667,4.0,4.333333333,2.666666667,2.333333333,22.76387667,22.46446667,0
3.333333333,3.333333333,1.666666667,2.0,1,3.666666667,2.333333333,3.333333333,2.666666667,2.666666667,1.666666667,24.49905333,22.43503333,0
4.0,3.666666667,1.666666667,2.666666667,1,2.666666667,3.0,3.333333333,3.0,2.333333333,3.333333333,19.15728,34.58003333,0
3.333333333,3.0,2.0,2.666666667,2,4.666666667,1.333333333,3.0,3.333333333,3.0,3.0,23.47732333,22.54673333,0
3.666666667,3.666666667,1.333333333,2.333333333,3,3.333333333,2.333333333,3.666666667,2.666666667,2.666666667,2.333333333,22.34413,58.30696667,0
4.666666667,4.0,2.0,2.0,2,3.0,3.333333333,4.0,3.0,2.666666667,4.0,16.88561667,31.53266667,0
2.333333333,2.666666667,1.666666667,2.666666667,3,3.333333333,2.666666667,3.0,3.333333333,3.333333333,2.0,21.94065333,54.0476,0
3.333333333,2.666666667,2.0,1.0,1,2.333333333,3.666666667,2.666666667,3.333333333,3.666666667,1.333333333,23.05565333,5.818833333,0
2.0,2.666666667,2.333333333,2.333333333,1,3.333333333,2.666666667,3.333333333,4.333333333,3.666666667,2.0,21.31384333,16.59163333,0
1.333333333,2.333333333,1.666666667,2.0,2,2.666666667,3.333333333,3.0,2.666666667,3.666666667,2.333333333,20.48241,51.93193333,0
2.666666667,2.666666667,1.666666667,2.0,2,3.666666667,2.0,2.333333333,2.666666667,3.666666667,2.666666667,22.21439,69.58016667,0
3.333333333,4.0,1.0,1.666666667,1,3.333333333,2.333333333,3.333333333,1.666666667,1.333333333,1.333333333,21.39933333,34.0493,0
3.333333333,3.666666667,2.333333333,3.666666667,3,2.666666667,3.0,3.333333333,4.666666667,2.333333333,1.666666667,21.68056333,10.28026667,0
2.666666667,2.333333333,2.0,2.333333333,3,3.0,3.0,2.333333333,3.333333333,4.0,3.0,20.45484667,21.43476667,0
2.333333333,2.666666667,2.666666667,1.666666667,1,3.0,2.666666667,3.0,5.0,3.666666667,2.666666667,19.13967667,52.7805,1
3.333333333,2.333333333,1.333333333,2.0,2,1.666666667,5.0,2.666666667,2.666666667,4.0,2.666666667,19.58405667,13.45556667,0
2.0,2.666666667,2.333333333,2.333333333,2,4.0,2.333333333,3.0,3.333333333,3.333333333,2.333333333,19.70535333,1.199466667,0
4.0,4.333333333,2.666666667,2.666666667,3,3.666666667,2.333333333,4.666666667,4.0,2.666666667,2.333333333,21.40437333,21.27543333,0
3.333333333,4.0,2.333333333,2.666666667,2,3.0,2.666666667,3.666666667,5.0,2.333333333,2.0,21.41669333,29.0662,0
2.666666667,4.333333333,1.333333333,2.666666667,3,3.333333333,2.0,4.0,2.0,2.333333333,2.0,23.18484,24.60653333,0
2.666666667,3.666666667,1.333333333,2.333333333,3,3.333333333,2.666666667,3.333333333,2.0,3.333333333,2.666666667,21.64431333,26.96953333,0
2.0,2.0,2.333333333,2.0,1,3.333333333,3.0,2.333333333,4.666666667,3.666666667,3.0,22.62761667,70.4988,0
2.333333333,2.666666667,1.333333333,1.666666667,3,1.666666667,4.666666667,2.666666667,3.0,3.333333333,3.333333333,19.87428,9.849766667,0
2.333333333,3.0,2.0,1.666666667,2,4.0,2.0,2.666666667,4.0,3.0,3.0,24.02163,0.8399,0
4.333333333,3.333333333,2.666666667,2.666666667,1,3.0,2.666666667,3.333333333,4.333333333,3.0,2.0,21.67127333,23.59876667,0
4.0,3.0,2.0,3.333333333,2,2.333333333,3.666666667,3.0,2.666666667,3.0,2.666666667,23.21594667,81.65363333,0
3.666666667,3.333333333,1.666666667,3.333333333,3,1.666666667,4.333333333,3.333333333,2.333333333,3.666666667,2.666666667,25.49267,58.91783333,0
3.0,2.0,2.0,2.666666667,2,3.0,3.0,2.333333333,3.333333333,4.0,3.0,22.50339333,49.85086667,0
3.0,2.333333333,2.333333333,2.333333333,3,3.0,2.333333333,2.666666667,4.0,3.333333333,3.0,21.93840667,49.7245,0
2.333333333,3.333333333,2.666666667,3.0,2,3.0,2.666666667,3.333333333,4.666666667,3.0,3.0,18.72572,53.06553333,0
3.333333333,3.0,2.333333333,2.666666667,2,2.666666667,3.0,3.0,4.666666667,3.333333333,1.666666667,23.24303,19.3491,0
4.333333333,3.666666667,2.333333333,3.666666667,3,3.0,3.333333333,3.666666667,5.0,3.0,2.0,21.38861667,0.0947,0
3.666666667,3.666666667,2.0,3.0,1,3.666666667,2.666666667,3.333333333,3.666666667,2.333333333,2.333333333,22.84953667,49.9132,0
3.333333333,3.333333333,2.666666667,2.666666667,2,2.333333333,4.333333333,3.0,4.0,3.333333333,2.666666667,20.96254667,36.78666667,0
4.0,3.0,2.333333333,2.666666667,2,1.333333333,4.666666667,3.333333333,4.333333333,3.0,4.0,17.30127,51.51553333,0
4.0,2.333333333,1.333333333,2.666666667,3,2.0,4.0,2.333333333,2.333333333,3.0,3.0,24.50061667,64.52856667,0
3.666666667,3.666666667,1.666666667,2.666666667,2,2.0,4.0,4.0,3.333333333,3.0,2.666666667,21.62960333,4.9881,0
3.0,3.333333333,2.333333333,2.333333333,2,3.0,2.666666667,3.0,4.666666667,2.666666667,2.666666667,22.08388,51.25326667,0
1.666666667,2.0,1.666666667,2.666666667,2,2.0,4.0,2.0,3.0,4.0,3.666666667,22.92023333,37.94233333,0
1.333333333,3.0,2.0,4.0,3,2.666666667,3.333333333,2.666666667,3.333333333,3.0,2.333333333,24.23881,5.436266667,0
3.0,3.666666667,1.333333333,2.333333333,2,3.333333333,3.0,3.333333333,3.0,3.0,2.333333333,20.69404333,12.55203333,0
2.0,2.666666667,2.0,2.333333333,2,3.333333333,3.0,3.0,3.333333333,3.333333333,2.666666667,23.16658667,40.4189,0
2.666666667,3.0,2.333333333,2.666666667,2,2.666666667,3.0,3.333333333,3.666666667,3.666666667,3.0,17.94236333,32.5856,0
2.666666667,3.333333333,2.666666667,3.333333333,2,2.666666667,3.0,3.333333333,4.333333333,3.333333333,3.333333333,25.4414,35.4963,0
2.0,3.333333333,2.666666667,3.0,2,3.666666667,2.0,3.666666667,4.666666667,3.0,4.333333333,18.60841667,51.70726667,1
2.0,3.0,2.0,3.333333333,2,3.333333333,2.666666667,3.333333333,3.333333333,3.666666667,3.0,26.38827667,17.62856667,0
2.333333333,3.0,2.0,2.666666667,1,2.666666667,3.333333333,2.333333333,3.333333333,2.333333333,2.666666667,18.28006333,45.94383333,0
3.0,3.666666667,2.333333333,2.0,3,2.666666667,3.333333333,3.333333333,4.0,3.333333333,3.333333333,21.91398667,66.41783333,0
4.0,3.0,2.333333333,2.333333333,1,2.333333333,3.666666667,3.0,4.666666667,3.0,2.666666667,17.48400333,42.8562,0
3.333333333,2.666666667,2.0,2.333333333,3,3.0,3.0,2.666666667,3.333333333,3.0,2.333333333,21.18885667,80.6308,0
2.333333333,2.666666667,2.666666667,2.666666667,2,2.666666667,3.333333333,2.666666667,4.666666667,3.666666667,2.666666667,19.72176667,21.4717,0
3.0,2.666666667,2.333333333,2.666666667,1,2.333333333,3.666666667,3.333333333,3.666666667,3.666666667,3.0,19.95515,18.01493333,0
4.0,3.0,2.333333333,2.666666667,2,2.333333333,4.0,3.0,4.333333333,3.0,2.333333333,19.31965,67.41646667,0
3.0,3.666666667,2.0,2.666666667,1,2.666666667,3.0,3.333333333,3.333333333,2.333333333,2.0,21.32188667,62.35596667,1
